Price,Close,High,Low,Open,Volume
Ticker,TPL,TPL,TPL,TPL,TPL
Date,,,,,
2024-11-20,1447.62548828125,1453.742501868022,1411.4922669762861,1411.4922669762861,95000
2024-11-21,1512.3182373046875,1522.8059736975977,1439.602672163986,1455.6984934809732,199800
2024-11-22,1726.3336181640625,1745.7323605829924,1583.4769824519753,1605.580064411022,735700
2024-11-25,1610.5794677734375,1765.3906959164633,1556.454427746352,1732.4106896887758,4569700
2024-11-26,1568.4388427734375,1615.139582737797,1530.140179676409,1611.3776751192952,319600
2024-11-27,1633.22119140625,1651.0234695668187,1534.0617979808324,1569.6162897341812,422300
2024-11-29,1596.6988525390625,1688.9230282237327,1589.6339012238088,1672.3382563048528,136800
2024-12-02,1498.6688232421875,1609.154869353478,1477.3427704489845,1601.912993027748,230200
2024-12-03,1568.1708984375,1572.346146335196,1512.26352188739,1512.26352188739,209700
2024-12-04,1386.3648681640625,1563.2464046770751,1335.9713246423087,1563.2464046770751,322500
2024-12-05,1345.131103515625,1407.8107920941952,1324.9237907549586,1399.2703236021084,213600
2024-12-06,1336.940185546875,1341.5451272266018,1268.8366512467705,1341.5451272266018,185800
2024-12-09,1325.5531005859375,1372.760155862734,1317.252353350927,1350.125512082515,171500
2024-12-10,1294.6376953125,1335.2121756718452,1291.9707650884652,1328.5097332543824,157200
2024-12-11,1205.6475830078125,1316.762931276153,1194.0606049397636,1316.762931276153,267000
2024-12-12,1195.5189208984375,1220.5109058565374,1140.9301310531644,1198.6554172054828,257100
2024-12-13,1197.62646484375,1213.1790861622626,1171.5257399391883,1202.1814136636194,125600
2024-12-16,1214.5775146484375,1237.6117350903223,1173.6834453035744,1199.5544494633564,205700
2024-12-17,1202.311279296875,1204.8583487477506,1176.100692144723,1199.4644972360013,204600
2024-12-18,1113.211181640625,1219.242262389148,1108.3366449211203,1214.2178693615592,166600
2024-12-19,1095.1015625,1147.7125917826645,1090.5267381015874,1136.7249168395754,179600
2024-12-20,1131.850341796875,1134.5672647911526,1087.5300629602805,1087.5300629602805,553800
2024-12-23,1138.1732177734375,1153.4161289696096,1101.9039658878878,1139.0023658106663,94700
2024-12-24,1159.8988037109375,1168.3194113803295,1132.7293306211268,1146.443926375808,57100
2024-12-26,1165.702392578125,1168.189592815842,1145.934527957149,1158.120931200513,69600
2024-12-27,1143.8369140625,1167.6901619399491,1136.355316192777,1163.6946438494788,88200
2024-12-30,1106.189208984375,1153.186417601383,1100.066072602383,1141.1299953530963,277000
2024-12-31,1104.720703125,1137.0544267940732,1102.2135058926685,1110.7539741616579,129400
2025-01-02,1178.7576904296875,1185.7299718464617,1117.9758965212598,1119.3044843094615,137300
2025-01-03,1209.673095703125,1223.9769967945374,1186.569007502715,1186.569007502715,113800
2025-01-06,1225.255615234375,1238.211053606313,1213.9283553902535,1217.4044366806743,125900
2025-01-07,1256.880126953125,1291.0617542301884,1222.498650615643,1237.8114294774682,175700
2025-01-08,1274.51025390625,1288.1549820519444,1238.6105831140876,1252.5649005001233,210000
2025-01-10,1299.472412109375,1313.386735802587,1268.5770143224045,1286.5068532711052,139400
2025-01-13,1299.1126708984375,1337.5895291397705,1285.6079223450308,1298.5433632283923,155300
2025-01-14,1326.8216552734375,1328.4897059608732,1283.6899858496618,1289.5234078480244,126700
2025-01-15,1373.4493408203125,1428.697425574275,1348.3874878163947,1348.3874878163947,197900
2025-01-16,1391.4290771484375,1402.237021094564,1370.292753816984,1370.292753816984,125800
2025-01-17,1411.217041015625,1415.7518711421426,1388.9919715950493,1391.4391776567097,118300
2025-01-21,1416.071533203125,1424.6818695372958,1375.6069152722994,1414.413359106851,132100
2025-01-22,1414.09375,1444.8991588933447,1403.4256635473355,1430.0058317672654,106700
2025-01-23,1403.725341796875,1443.470672252463,1389.9907493404085,1430.4652422861388,118900
2025-01-24,1358.5361328125,1405.8230549499683,1356.907954324374,1397.9518794879755,127100
2025-01-27,1254.3128662109375,1341.385231244326,1183.6621426430665,1330.257699605652,258300
2025-01-28,1273.801025390625,1287.845329028458,1234.7048689666226,1258.0686740052477,144900
2025-01-29,1270.564697265625,1291.8707526319251,1261.5049140523508,1268.5769368594017,83900
2025-01-30,1292.939697265625,1317.741832249018,1278.4359468931962,1291.3713881112872,90100
2025-01-31,1295.716552734375,1325.8227952134707,1287.2160785145768,1301.7297048436978,158000
2025-02-03,1331.306640625,1338.4985242205332,1274.5902335958463,1280.1539387360685,125000
2025-02-04,1355.7391357421875,1364.6491843564459,1304.2268540830692,1330.6072945705732,97200
2025-02-05,1392.757568359375,1406.821869328372,1368.1651606959153,1370.8322127757365,76700
2025-02-06,1337.080078125,1398.4313009528757,1308.6020138059127,1398.4313009528757,118900
2025-02-07,1343.74267578125,1364.7291442745793,1339.27771358591,1344.5617033378096,68200
2025-02-10,1379.642333984375,1388.8620942998475,1361.9722139537316,1361.9722139537316,75900
2025-02-11,1362.5914306640625,1382.329298353749,1355.6891395221244,1381.6999994228122,60200
2025-02-12,1341.655029296875,1364.559268050425,1323.56533610387,1339.4974154259405,110000
2025-02-13,1351.663818359375,1370.4526783892304,1328.5097378489672,1334.6828668229598,68000
2025-02-14,1370.8621826171875,1388.4424365639538,1348.1376751122739,1363.9000221093988,85800
2025-02-18,1409.2591552734375,1415.7318750877428,1375.9065532930526,1386.9742164703728,121000
2025-02-19,1403.2957763671875,1438.3864165311531,1399.0405401302673,1418.408827412665,121400
2025-02-20,1429.406494140625,1452.0910074733158,1375.5468702010266,1440.6338894246903,149000
2025-02-21,1344.0523681640625,1412.4656158538396,1338.1189604861752,1409.4988510481292,182400
2025-02-24,1292.47021484375,1347.738174037927,1289.283725812831,1347.6881812891925,120900
2025-02-25,1287.785400390625,1296.1760125911119,1233.4064588494116,1287.0862335128897,138900
2025-02-26,1349.9556884765625,1372.7101934227433,1299.7121213025646,1299.7121213025646,115400
2025-02-27,1354.5006103515625,1383.9175630975237,1337.2799373831883,1368.5947855816225,89300
2025-02-28,1426.3499755859375,1433.392125043363,1345.750444866823,1348.207649491023,203300
2025-03-03,1356.3800048828125,1462.780029296875,1338.43994140625,1435.4300537109375,178200
2025-03-04,1367.43994140625,1395.9000244140625,1284.47998046875,1330.0,165200
2025-03-05,1369.1300048828125,1369.1300048828125,1310.0,1330.0,148600
2025-03-06,1304.97998046875,1349.300048828125,1285.68994140625,1340.3599853515625,119200
2025-03-07,1374.739990234375,1388.1300048828125,1305.5999755859375,1325.02001953125,137900
2025-03-10,1331.27001953125,1383.530029296875,1300.0,1373.97998046875,154000
2025-03-11,1327.4300537109375,1378.5999755859375,1299.97998046875,1340.0400390625,127200
2025-03-12,1347.9300537109375,1371.8299560546875,1313.6700439453125,1351.5799560546875,97200
2025-03-13,1254.8399658203125,1354.5699462890625,1249.510009765625,1344.050048828125,151800
2025-03-14,1321.0699462890625,1325.1600341796875,1262.4100341796875,1269.7099609375,98600
2025-03-17,1339.5899658203125,1348.1700439453125,1308.97998046875,1315.8299560546875,81500
2025-03-18,1343.72998046875,1344.0,1325.8399658203125,1344.0,80600
2025-03-19,1384.989990234375,1393.4000244140625,1346.0,1350.0,142300
2025-03-20,1371.47998046875,1386.6700439453125,1354.8499755859375,1370.0,95700
2025-03-21,1273.1500244140625,1359.199951171875,1211.5799560546875,1359.199951171875,395100
